transaction_id,customer_id,product_id,purchase_date,quantity,total_price
TX02949,CUST0983,PROD0117,2024-01-20,4,435.96
TX02950,CUST0984,PROD0150,2023-12-01,5,1196.15
TX02951,CUST0984,PROD0025,2024-02-14,2,331.04
TX02952,CUST0984,PROD0157,2025-07-29,2,699.4
TX02953,CUST0985,PROD0197,2024-06-11,1,336.38
TX02954,CUST0985,PROD0019,2024-12-30,2,285.2
TX02955,CUST0985,PROD0176,2025-07-26,5,2264.5
TX02956,CUST0986,PROD0023,2022-10-14,1,233.82
TX02957,CUST0986,PROD0107,2023-06-01,4,987.28
TX02958,CUST0986,PROD0175,2025-06-24,3,107.46
TX02959,CUST0987,PROD0097,2025-06-24,2,933.92
TX02960,CUST0987,PROD0156,2024-12-29,5,1050.75
TX02961,CUST0987,PROD0011,2024-12-15,5,254.55
TX02962,CUST0988,PROD0056,2024-03-24,3,1350.93
TX02963,CUST0988,PROD0031,2025-04-10,2,254.16
TX02964,CUST0988,PROD0008,2025-06-23,5,1903.05
TX02965,CUST0989,PROD0071,2022-12-28,4,908.24
TX02966,CUST0989,PROD0018,2024-03-17,4,1713.52
TX02967,CUST0989,PROD0159,2024-07-23,2,780.64
TX02968,CUST0990,PROD0039,2024-12-16,2,723.52
TX02969,CUST0990,PROD0146,2024-10-12,1,286.71
TX02970,CUST0990,PROD0021,2025-07-20,4,548.6
TX02971,CUST0991,PROD0125,2023-03-06,1,103.79
TX02972,CUST0991,PROD0004,2023-11-04,3,641.55
TX02973,CUST0991,PROD0129,2022-12-24,4,715.28
TX02974,CUST0992,PROD0143,2025-04-08,4,605.4
TX02975,CUST0992,PROD0095,2024-10-14,4,927.4
TX02976,CUST0992,PROD0107,2024-11-12,1,246.82
TX02977,CUST0993,PROD0099,2024-06-16,4,1670.8
TX02978,CUST0993,PROD0060,2024-02-05,2,634.8
TX02979,CUST0993,PROD0180,2025-01-02,1,113.61
TX02980,CUST0994,PROD0147,2024-08-20,3,1253.07
TX02981,CUST0994,PROD0132,2024-11-22,3,877.17
TX02982,CUST0994,PROD0101,2025-03-06,1,409.47
TX02983,CUST0995,PROD0078,2024-06-08,3,577.77
TX02984,CUST0995,PROD0149,2024-04-06,3,671.04
TX02985,CUST0995,PROD0074,2025-03-04,1,327.81
TX02986,CUST0996,PROD0113,2025-04-22,2,904.88
TX02987,CUST0996,PROD0111,2025-03-04,3,671.13
TX02988,CUST0996,PROD0101,2025-01-17,5,2047.35
TX02989,CUST0997,PROD0198,2025-05-25,2,702.48
TX02990,CUST0997,PROD0049,2025-02-24,5,168.35
TX02991,CUST0997,PROD0184,2024-11-02,4,1961.84
TX02992,CUST0998,PROD0089,2023-04-17,5,1496.45
TX02993,CUST0998,PROD0003,2024-10-05,4,1486.52
TX02994,CUST0998,PROD0078,2023-01-25,2,385.18
TX02995,CUST0999,PROD0117,2024-05-08,2,217.98
TX02996,CUST0999,PROD0049,2025-07-06,4,134.68
TX02997,CUST0999,PROD0034,2023-03-19,2,498.58
TX02998,CUST1000,PROD0112,2025-04-16,3,29.37
TX02999,CUST1000,PROD0031,2024-04-09,2,254.16
TX03000,CUST1000,PROD0023,2025-01-19,3,701.46
TX03001,CUST1001,PROD0056,2023-05-08,2,900.62
TX03002,CUST1001,PROD0106,2023-12-31,3,1035.93
TX03003,CUST1001,PROD0171,2024-06-16,5,224.45
TX03004,CUST1002,PROD0179,2024-06-25,2,542.84
TX03005,CUST1002,PROD0083,2024-08-04,1,160.23
TX03006,CUST1002,PROD0069,2024-12-30,5,1021.5
TX03007,CUST1003,PROD0132,2024-03-01,5,1461.95
TX03008,CUST1003,PROD0163,2025-01-07,4,1071.64
TX03009,CUST1003,PROD0011,2024-03-16,5,254.55
TX03010,CUST1004,PROD0176,2024-10-25,5,2264.5
TX03011,CUST1004,PROD0159,2025-05-05,4,1561.28
TX03012,CUST1004,PROD0026,2024-11-20,2,823.58
TX03013,CUST1005,PROD0164,2025-02-02,3,924.78
TX03014,CUST1005,PROD0062,2023-01-05,1,259.51
TX03015,CUST1005,PROD0186,2023-02-08,5,1615.8
TX03016,CUST1006,PROD0147,2024-07-26,3,1253.07
TX03017,CUST1006,PROD0175,2024-04-06,2,71.64
TX03018,CUST1006,PROD0098,2025-03-22,2,375.84
TX03019,CUST1007,PROD0144,2023-12-04,2,426.24
TX03020,CUST1007,PROD0087,2023-08-17,3,1294.8
TX03021,CUST1007,PROD0062,2024-01-11,4,1038.04
TX03022,CUST1008,PROD0048,2024-06-18,1,464.9
TX03023,CUST1008,PROD0094,2024-09-14,3,1394.58
TX03024,CUST1008,PROD0171,2025-01-13,5,224.45
TX03025,CUST1009,PROD0061,2025-05-02,3,1359.54
TX03026,CUST1009,PROD0058,2023-10-17,2,30.82
TX03027,CUST1009,PROD0063,2025-02-22,1,245.28
TX03028,CUST1010,PROD0177,2023-10-31,1,193.29
TX03029,CUST1010,PROD0062,2024-12-26,3,778.53
TX03030,CUST1010,PROD0020,2023-10-03,5,941.2
TX03031,CUST1011,PROD0128,2023-05-10,3,502.47
TX03032,CUST1011,PROD0104,2023-07-16,3,836.55
TX03033,CUST1011,PROD0008,2024-04-18,3,1141.83
TX03034,CUST1012,PROD0120,2025-01-14,4,1952.88
TX03035,CUST1012,PROD0200,2024-09-13,5,2412.7
TX03036,CUST1012,PROD0187,2023-10-20,3,284.88
TX03037,CUST1013,PROD0128,2023-12-17,4,669.96
TX03038,CUST1013,PROD0085,2024-11-07,5,2402.95
TX03039,CUST1013,PROD0117,2024-05-05,3,326.97
TX03040,CUST1014,PROD0185,2024-03-17,3,893.97
TX03041,CUST1014,PROD0198,2024-08-24,2,702.48
TX03042,CUST1014,PROD0163,2024-10-23,3,803.73
TX03043,CUST1015,PROD0062,2025-03-27,5,1297.55
TX03044,CUST1015,PROD0112,2024-09-12,4,39.16
TX03045,CUST1015,PROD0095,2024-12-11,3,695.55
TX03046,CUST1016,PROD0101,2024-11-20,5,2047.35
TX03047,CUST1016,PROD0099,2024-09-07,5,2088.5
TX03048,CUST1016,PROD0187,2024-11-07,4,379.84
TX03049,CUST1017,PROD0017,2024-10-24,3,996.99
TX03050,CUST1017,PROD0111,2024-12-03,2,447.42
TX03051,CUST1017,PROD0054,2025-03-19,1,464.81
TX03052,CUST1018,PROD0046,2025-05-07,3,1430.94
TX03053,CUST1018,PROD0088,2024-02-23,1,471.09
TX03054,CUST1018,PROD0074,2024-06-16,5,1639.05
TX03055,CUST1019,PROD0179,2023-06-05,3,814.26
TX03056,CUST1019,PROD0003,2022-11-15,5,1858.15
TX03057,CUST1019,PROD0147,2025-05-16,3,1253.07
TX03058,CUST1020,PROD0131,2023-07-04,2,124.18
TX03059,CUST1020,PROD0023,2024-10-10,4,935.28
TX03060,CUST1020,PROD0088,2025-04-08,5,2355.45
TX03061,CUST1021,PROD0037,2025-06-30,5,969.5
TX03062,CUST1021,PROD0083,2025-01-20,4,640.92
TX03063,CUST1021,PROD0096,2024-09-25,4,1084.52
TX03064,CUST1022,PROD0078,2025-04-13,1,192.59
TX03065,CUST1022,PROD0115,2025-04-11,2,136.18
TX03066,CUST1022,PROD0047,2024-11-29,1,165.46
TX03067,CUST1023,PROD0117,2025-01-29,2,217.98
TX03068,CUST1023,PROD0071,2025-06-05,3,681.18
TX03069,CUST1023,PROD0035,2024-02-11,5,403.3
TX03070,CUST1024,PROD0031,2024-02-28,4,508.32
TX03071,CUST1024,PROD0069,2025-04-16,1,204.3
TX03072,CUST1024,PROD0047,2025-07-04,3,496.38
TX03073,CUST1025,PROD0014,2025-06-30,5,220.05
TX03074,CUST1025,PROD0171,2024-12-15,5,224.45
TX03075,CUST1025,PROD0068,2024-11-10,2,63.62
TX03076,CUST1026,PROD0064,2024-08-23,1,468.08
TX03077,CUST1026,PROD0041,2023-11-21,3,249.87
TX03078,CUST1026,PROD0107,2023-07-29,3,740.46
TX03079,CUST1027,PROD0080,2024-10-04,1,214.39
TX03080,CUST1027,PROD0055,2025-02-16,4,637.2
TX03081,CUST1027,PROD0184,2025-04-10,5,2452.3
TX03082,CUST1028,PROD0106,2024-09-24,4,1381.24
TX03083,CUST1028,PROD0057,2024-11-14,2,255.42
TX03084,CUST1028,PROD0169,2023-02-27,1,222.74
TX03085,CUST1029,PROD0175,2025-01-05,5,179.1
TX03086,CUST1029,PROD0005,2024-12-12,1,113.23
TX03087,CUST1029,PROD0008,2025-01-27,4,1522.44
TX03088,CUST1030,PROD0136,2024-06-05,2,900.5
TX03089,CUST1030,PROD0092,2025-07-06,1,136.48
TX03090,CUST1030,PROD0043,2025-07-14,1,382.17
TX03091,CUST1031,PROD0095,2023-12-12,4,927.4
TX03092,CUST1031,PROD0187,2025-04-15,1,94.96
TX03093,CUST1031,PROD0141,2025-07-13,5,2252.6
TX03094,CUST1032,PROD0072,2024-09-12,2,285.76
TX03095,CUST1032,PROD0082,2024-04-13,3,875.07
TX03096,CUST1032,PROD0041,2025-03-20,3,249.87
TX03097,CUST1033,PROD0190,2023-04-02,5,1886.2
TX03098,CUST1033,PROD0046,2023-08-23,4,1907.92
TX03099,CUST1033,PROD0111,2024-04-14,3,671.13
TX03100,CUST1034,PROD0069,2024-05-17,4,817.2
TX03101,CUST1034,PROD0175,2024-08-17,1,35.82
TX03102,CUST1034,PROD0167,2025-06-27,1,377.13
TX03103,CUST1035,PROD0128,2023-08-07,2,334.98
TX03104,CUST1035,PROD0050,2025-03-06,1,367.29
TX03105,CUST1035,PROD0165,2025-01-20,5,1128.65
TX03106,CUST1036,PROD0106,2025-05-09,2,690.62
TX03107,CUST1036,PROD0088,2024-01-20,2,942.18
TX03108,CUST1036,PROD0190,2024-08-10,4,1508.96
TX03109,CUST1037,PROD0119,2023-01-08,5,1879.95
TX03110,CUST1037,PROD0116,2024-09-23,4,1800.0
TX03111,CUST1037,PROD0034,2023-08-13,4,997.16
TX03112,CUST1038,PROD0175,2024-12-06,2,71.64
TX03113,CUST1038,PROD0083,2025-03-06,2,320.46
TX03114,CUST1038,PROD0105,2024-06-12,4,1217.56
TX03115,CUST1039,PROD0001,2025-05-10,1,60.11
TX03116,CUST1039,PROD0029,2025-03-03,1,329.44
TX03117,CUST1039,PROD0072,2024-08-28,3,428.64
TX03118,CUST1040,PROD0040,2024-06-19,1,173.39
TX03119,CUST1040,PROD0113,2023-06-24,1,452.44
TX03120,CUST1040,PROD0138,2022-12-14,3,787.08
TX03121,CUST1041,PROD0084,2024-07-28,1,241.01
TX03122,CUST1041,PROD0167,2025-03-20,1,377.13
TX03123,CUST1041,PROD0133,2024-06-06,1,58.66
TX03124,CUST1042,PROD0039,2025-06-10,2,723.52
TX03125,CUST1042,PROD0124,2024-03-04,2,873.44
TX03126,CUST1042,PROD0175,2025-01-27,1,35.82
TX03127,CUST1043,PROD0080,2023-09-12,4,857.56
TX03128,CUST1043,PROD0048,2023-12-02,2,929.8
TX03129,CUST1043,PROD0082,2024-06-22,1,291.69
TX03130,CUST1044,PROD0109,2023-08-16,3,20.28
TX03131,CUST1044,PROD0007,2023-09-13,2,454.72
TX03132,CUST1044,PROD0155,2025-07-24,5,1537.9
TX03133,CUST1045,PROD0178,2025-07-30,2,305.62
TX03134,CUST1045,PROD0032,2024-06-08,4,1177.48
TX03135,CUST1045,PROD0197,2025-02-10,5,1681.9
TX03136,CUST1046,PROD0161,2024-03-04,4,1123.68
TX03137,CUST1046,PROD0178,2024-10-22,2,305.62
TX03138,CUST1046,PROD0023,2024-11-17,1,233.82
TX03139,CUST1047,PROD0051,2024-03-27,5,1920.45
TX03140,CUST1047,PROD0032,2024-09-16,3,883.11
TX03141,CUST1047,PROD0097,2024-03-24,3,1400.88
TX03142,CUST1048,PROD0182,2025-05-08,4,1364.72
TX03143,CUST1048,PROD0040,2024-02-05,2,346.78
TX03144,CUST1048,PROD0133,2024-04-18,1,58.66
TX03145,CUST1049,PROD0154,2023-11-26,5,85.45
TX03146,CUST1049,PROD0166,2023-10-09,4,1725.76
TX03147,CUST1049,PROD0048,2025-02-19,2,929.8
TX03148,CUST1050,PROD0089,2024-05-03,3,897.87
TX03149,CUST1050,PROD0033,2024-10-08,5,567.8
TX03150,CUST1050,PROD0185,2024-08-09,3,893.97
TX03151,CUST1051,PROD0169,2023-11-15,2,445.48
TX03152,CUST1051,PROD0175,2025-04-03,2,71.64
TX03153,CUST1051,PROD0055,2023-07-29,2,318.6
TX03154,CUST1052,PROD0039,2025-02-10,4,1447.04
TX03155,CUST1052,PROD0164,2023-12-03,2,616.52
TX03156,CUST1052,PROD0178,2025-06-20,5,764.05
TX03157,CUST1053,PROD0049,2024-05-28,5,168.35
TX03158,CUST1053,PROD0134,2025-01-13,2,731.26
TX03159,CUST1053,PROD0155,2023-01-30,1,307.58
TX03160,CUST1054,PROD0074,2023-12-27,2,655.62
TX03161,CUST1054,PROD0094,2025-06-02,3,1394.58
TX03162,CUST1054,PROD0122,2024-01-19,2,804.22
TX03163,CUST1055,PROD0034,2025-05-27,4,997.16
TX03164,CUST1055,PROD0059,2024-11-11,1,114.01
TX03165,CUST1055,PROD0109,2025-03-27,5,33.8
TX03166,CUST1056,PROD0090,2023-12-28,4,1321.6
TX03167,CUST1056,PROD0009,2024-02-12,1,214.19
TX03168,CUST1056,PROD0121,2025-07-03,1,17.27
TX03169,CUST1057,PROD0142,2025-04-26,5,1035.75
TX03170,CUST1057,PROD0118,2025-01-27,2,111.76
TX03171,CUST1057,PROD0012,2025-04-03,4,1698.04
TX03172,CUST1058,PROD0156,2025-05-22,5,1050.75
TX03173,CUST1058,PROD0128,2023-06-15,2,334.98
TX03174,CUST1058,PROD0031,2025-05-22,2,254.16
TX03175,CUST1059,PROD0098,2023-05-19,1,187.92
TX03176,CUST1059,PROD0010,2024-08-10,4,446.32
TX03177,CUST1059,PROD0026,2024-07-12,1,411.79
TX03178,CUST1060,PROD0040,2024-04-06,3,520.17
TX03179,CUST1060,PROD0102,2024-03-03,5,281.4
TX03180,CUST1060,PROD0026,2024-12-07,2,823.58
TX03181,CUST1061,PROD0143,2025-04-19,2,302.7
TX03182,CUST1061,PROD0174,2025-02-06,1,168.79
TX03183,CUST1061,PROD0144,2025-02-18,4,852.48
TX03184,CUST1062,PROD0171,2024-03-17,3,134.67
TX03185,CUST1062,PROD0162,2023-10-02,5,355.0
TX03186,CUST1062,PROD0112,2024-01-19,3,29.37
TX03187,CUST1063,PROD0200,2024-08-31,2,965.08
TX03188,CUST1063,PROD0104,2024-11-26,3,836.55
TX03189,CUST1063,PROD0123,2025-04-28,4,335.2
TX03190,CUST1064,PROD0193,2025-05-28,2,231.98
TX03191,CUST1064,PROD0068,2023-08-09,2,63.62
TX03192,CUST1064,PROD0034,2025-01-25,2,498.58
TX03193,CUST1065,PROD0177,2023-02-25,2,386.58
TX03194,CUST1065,PROD0040,2023-12-13,5,866.95
TX03195,CUST1065,PROD0037,2023-12-22,1,193.9
TX03196,CUST1066,PROD0163,2024-09-08,5,1339.55
TX03197,CUST1066,PROD0028,2024-04-11,3,1316.4
TX03198,CUST1066,PROD0194,2023-10-09,3,74.79
TX03199,CUST1067,PROD0040,2025-05-01,5,866.95
TX03200,CUST1067,PROD0089,2025-07-14,2,598.58
TX03201,CUST1067,PROD0144,2025-04-02,2,426.24
TX03202,CUST1068,PROD0046,2024-10-23,4,1907.92
TX03203,CUST1068,PROD0188,2023-02-24,1,167.04
TX03204,CUST1068,PROD0091,2023-10-02,4,424.44
TX03205,CUST1069,PROD0047,2024-12-11,2,330.92
TX03206,CUST1069,PROD0159,2024-11-28,3,1170.96
TX03207,CUST1069,PROD0087,2024-07-08,1,431.6
TX03208,CUST1070,PROD0100,2025-03-09,4,1968.04
TX03209,CUST1070,PROD0063,2023-12-12,2,490.56
TX03210,CUST1070,PROD0163,2024-12-01,1,267.91
TX03211,CUST1071,PROD0166,2024-05-25,1,431.44
TX03212,CUST1071,PROD0030,2024-12-08,3,696.39
TX03213,CUST1071,PROD0137,2025-07-11,4,107.88
TX03214,CUST1072,PROD0176,2025-04-26,1,452.9
TX03215,CUST1072,PROD0126,2024-05-23,2,312.14
TX03216,CUST1072,PROD0071,2024-12-27,1,227.06
TX03217,CUST1073,PROD0125,2024-10-21,2,207.58
TX03218,CUST1073,PROD0172,2023-11-16,5,973.0
TX03219,CUST1073,PROD0081,2023-09-24,3,297.0
TX03220,CUST1074,PROD0198,2024-08-13,5,1756.2
TX03221,CUST1074,PROD0032,2025-05-17,3,883.11
TX03222,CUST1074,PROD0168,2023-12-18,2,489.76
TX03223,CUST1075,PROD0004,2024-11-29,2,427.7
TX03224,CUST1075,PROD0169,2024-07-28,4,890.96
TX03225,CUST1075,PROD0019,2025-04-10,2,285.2
TX03226,CUST1076,PROD0103,2025-03-11,5,310.7
TX03227,CUST1076,PROD0170,2025-06-07,3,418.5
TX03228,CUST1076,PROD0015,2023-06-19,4,1244.68
TX03229,CUST1077,PROD0059,2023-11-18,4,456.04
TX03230,CUST1077,PROD0147,2024-08-22,3,1253.07
TX03231,CUST1077,PROD0185,2024-08-06,4,1191.96
TX03232,CUST1078,PROD0017,2025-04-27,3,996.99
TX03233,CUST1078,PROD0081,2024-06-01,4,396.0
TX03234,CUST1078,PROD0188,2024-11-04,1,167.04
TX03235,CUST1079,PROD0093,2025-03-24,5,1622.6
TX03236,CUST1079,PROD0082,2025-05-01,1,291.69
TX03237,CUST1079,PROD0065,2023-07-30,2,786.78
TX03238,CUST1080,PROD0161,2025-01-25,3,842.76
TX03239,CUST1080,PROD0169,2025-03-02,1,222.74
TX03240,CUST1080,PROD0018,2024-12-08,4,1713.52
TX03241,CUST1081,PROD0185,2024-12-10,1,297.99
TX03242,CUST1081,PROD0069,2025-06-13,5,1021.5
TX03243,CUST1081,PROD0019,2024-09-19,3,427.8
TX03244,CUST1082,PROD0085,2024-02-18,1,480.59
TX03245,CUST1082,PROD0110,2025-03-11,5,2450.0
TX03246,CUST1082,PROD0070,2024-05-04,1,128.08
TX03247,CUST1083,PROD0148,2023-12-18,5,545.2
TX03248,CUST1083,PROD0185,2025-02-01,2,595.98
TX03249,CUST1083,PROD0097,2025-05-18,5,2334.8
TX03250,CUST1084,PROD0083,2024-07-29,4,640.92
TX03251,CUST1084,PROD0116,2024-12-14,3,1350.0
TX03252,CUST1084,PROD0141,2025-04-11,2,901.04
TX03253,CUST1085,PROD0016,2024-10-07,2,200.36
TX03254,CUST1085,PROD0123,2024-04-16,1,83.8
TX03255,CUST1085,PROD0001,2024-01-31,3,180.33
TX03256,CUST1086,PROD0044,2024-10-02,1,152.73
TX03257,CUST1086,PROD0112,2024-02-29,1,9.79
TX03258,CUST1086,PROD0041,2024-01-05,5,416.45
TX03259,CUST1087,PROD0167,2024-07-17,2,754.26
TX03260,CUST1087,PROD0128,2025-04-04,1,167.49
TX03261,CUST1087,PROD0025,2024-12-11,2,331.04
TX03262,CUST1088,PROD0079,2024-06-10,5,2318.15
TX03263,CUST1088,PROD0019,2024-08-22,2,285.2
TX03264,CUST1088,PROD0052,2024-06-30,4,961.04
TX03265,CUST1089,PROD0159,2022-10-19,5,1951.6
TX03266,CUST1089,PROD0104,2024-06-25,5,1394.25
TX03267,CUST1089,PROD0119,2023-05-01,4,1503.96
TX03268,CUST1090,PROD0104,2025-02-18,5,1394.25
TX03269,CUST1090,PROD0010,2025-05-17,4,446.32
TX03270,CUST1090,PROD0145,2024-09-14,2,750.66
TX03271,CUST1091,PROD0019,2025-04-25,4,570.4
TX03272,CUST1091,PROD0043,2024-12-06,4,1528.68
TX03273,CUST1091,PROD0110,2023-09-02,2,980.0
TX03274,CUST1092,PROD0021,2024-10-09,2,274.3
TX03275,CUST1092,PROD0155,2025-02-27,2,615.16
TX03276,CUST1092,PROD0198,2024-01-01,4,1404.96
TX03277,CUST1093,PROD0167,2024-11-23,1,377.13
TX03278,CUST1093,PROD0100,2024-07-07,4,1968.04
TX03279,CUST1093,PROD0173,2025-03-25,3,332.73
TX03280,CUST1094,PROD0179,2025-03-24,5,1357.1
TX03281,CUST1094,PROD0148,2025-05-05,5,545.2
TX03282,CUST1094,PROD0136,2024-03-24,4,1801.0
TX03283,CUST1095,PROD0167,2024-02-24,3,1131.39
TX03284,CUST1095,PROD0140,2025-06-15,2,320.78
TX03285,CUST1095,PROD0108,2025-03-27,2,637.94
TX03286,CUST1096,PROD0162,2024-02-26,3,213.0
TX03287,CUST1096,PROD0176,2024-05-18,2,905.8
TX03288,CUST1096,PROD0147,2024-08-08,1,417.69
TX03289,CUST1097,PROD0155,2024-04-28,4,1230.32
TX03290,CUST1097,PROD0024,2024-06-03,3,1036.92
TX03291,CUST1097,PROD0162,2024-10-31,3,213.0
TX03292,CUST1098,PROD0049,2024-06-01,5,168.35
TX03293,CUST1098,PROD0008,2024-07-27,3,1141.83
TX03294,CUST1098,PROD0132,2025-06-12,2,584.78
TX03295,CUST1099,PROD0060,2023-11-06,1,317.4
TX03296,CUST1099,PROD0032,2024-05-22,2,588.74
TX03297,CUST1099,PROD0038,2024-06-22,1,129.45
TX03298,CUST1100,PROD0151,2025-04-26,1,46.97
TX03299,CUST1100,PROD0018,2024-08-11,3,1285.14
TX03300,CUST1100,PROD0091,2024-09-22,4,424.44
TX03301,CUST1101,PROD0097,2023-07-06,5,2334.8
TX03302,CUST1101,PROD0070,2024-03-18,4,512.32
TX03303,CUST1101,PROD0073,2025-02-20,3,673.05
TX03304,CUST1102,PROD0123,2024-07-31,1,83.8
TX03305,CUST1102,PROD0002,2024-11-30,1,115.49
TX03306,CUST1102,PROD0183,2025-06-23,2,173.4
TX03307,CUST1103,PROD0108,2024-09-09,4,1275.88
TX03308,CUST1103,PROD0144,2024-05-24,3,639.36
TX03309,CUST1103,PROD0119,2024-10-24,3,1127.97
TX03310,CUST1104,PROD0140,2024-05-13,4,641.56
TX03311,CUST1104,PROD0171,2024-07-08,4,179.56
TX03312,CUST1104,PROD0196,2024-01-22,4,321.72
TX03313,CUST1105,PROD0077,2024-05-06,5,2165.0
TX03314,CUST1105,PROD0147,2025-05-05,4,1670.76
TX03315,CUST1105,PROD0115,2025-03-31,3,204.27
TX03316,CUST1106,PROD0023,2025-07-08,4,935.28
TX03317,CUST1106,PROD0108,2024-03-04,3,956.91
TX03318,CUST1106,PROD0052,2025-01-16,4,961.04
TX03319,CUST1107,PROD0177,2024-03-21,3,579.87
TX03320,CUST1107,PROD0009,2025-06-16,1,214.19
TX03321,CUST1107,PROD0066,2025-06-15,1,51.69
TX03322,CUST1108,PROD0105,2023-09-24,3,913.17
TX03323,CUST1108,PROD0063,2025-02-06,2,490.56
TX03324,CUST1108,PROD0091,2025-02-17,4,424.44
TX03325,CUST1109,PROD0051,2024-06-18,4,1536.36
TX03326,CUST1109,PROD0010,2023-08-26,3,334.74
TX03327,CUST1109,PROD0151,2025-02-03,5,234.85
TX03328,CUST1110,PROD0110,2025-02-07,4,1960.0
TX03329,CUST1110,PROD0158,2024-08-14,4,503.08
TX03330,CUST1110,PROD0048,2025-07-08,1,464.9
TX03331,CUST1111,PROD0029,2025-06-17,3,988.32
TX03332,CUST1111,PROD0163,2025-03-21,2,535.82
TX03333,CUST1111,PROD0145,2025-04-04,5,1876.65
TX03334,CUST1112,PROD0179,2024-06-16,3,814.26
TX03335,CUST1112,PROD0098,2023-04-30,2,375.84
TX03336,CUST1112,PROD0058,2024-01-26,1,15.41
TX03337,CUST1113,PROD0178,2024-07-12,4,611.24
TX03338,CUST1113,PROD0095,2025-03-01,1,231.85
TX03339,CUST1113,PROD0152,2025-03-19,2,820.24
TX03340,CUST1114,PROD0095,2025-03-28,2,463.7
TX03341,CUST1114,PROD0090,2022-12-21,5,1652.0
TX03342,CUST1114,PROD0029,2024-07-29,2,658.88
TX03343,CUST1115,PROD0119,2024-09-26,2,751.98
TX03344,CUST1115,PROD0106,2025-03-24,4,1381.24
TX03345,CUST1115,PROD0173,2024-06-13,3,332.73
TX03346,CUST1116,PROD0061,2023-05-26,5,2265.9
TX03347,CUST1116,PROD0021,2024-11-02,3,411.45
TX03348,CUST1116,PROD0081,2025-06-01,5,495.0
TX03349,CUST1117,PROD0159,2024-06-21,3,1170.96
TX03350,CUST1117,PROD0144,2025-04-23,5,1065.6
TX03351,CUST1117,PROD0146,2024-05-28,4,1146.84
TX03352,CUST1118,PROD0090,2024-09-15,4,1321.6
TX03353,CUST1118,PROD0073,2024-08-29,2,448.7
TX03354,CUST1118,PROD0106,2023-12-23,3,1035.93
TX03355,CUST1119,PROD0085,2025-06-03,3,1441.77
TX03356,CUST1119,PROD0193,2024-07-05,2,231.98
TX03357,CUST1119,PROD0068,2024-12-30,3,95.43
TX03358,CUST1120,PROD0182,2025-07-11,3,1023.54
TX03359,CUST1120,PROD0066,2024-09-27,5,258.45
TX03360,CUST1120,PROD0019,2024-11-01,1,142.6
TX03361,CUST1121,PROD0102,2023-05-04,5,281.4
TX03362,CUST1121,PROD0146,2025-02-16,2,573.42
TX03363,CUST1121,PROD0155,2024-02-18,5,1537.9
TX03364,CUST1122,PROD0063,2024-12-29,3,735.84
TX03365,CUST1122,PROD0181,2024-09-17,5,96.85
TX03366,CUST1122,PROD0067,2024-12-21,4,858.68
TX03367,CUST1123,PROD0073,2025-01-22,3,673.05
TX03368,CUST1123,PROD0058,2024-12-08,4,61.64
TX03369,CUST1123,PROD0148,2025-01-22,3,327.12
TX03370,CUST1124,PROD0005,2025-06-04,5,566.15
TX03371,CUST1124,PROD0135,2025-07-18,2,610.14
TX03372,CUST1124,PROD0195,2024-11-08,2,207.36
TX03373,CUST1125,PROD0058,2024-12-15,3,46.23
TX03374,CUST1125,PROD0013,2024-01-20,5,1831.1
TX03375,CUST1125,PROD0152,2025-03-22,4,1640.48
TX03376,CUST1126,PROD0033,2024-12-26,4,454.24
TX03377,CUST1126,PROD0155,2025-02-13,2,615.16
TX03378,CUST1126,PROD0186,2025-06-22,5,1615.8
TX03379,CUST1127,PROD0172,2023-11-05,5,973.0
TX03380,CUST1127,PROD0137,2024-08-11,5,134.85
TX03381,CUST1127,PROD0165,2023-03-01,3,677.19
TX03382,CUST1128,PROD0026,2024-03-25,1,411.79
TX03383,CUST1128,PROD0064,2025-04-14,1,468.08
TX03384,CUST1128,PROD0041,2024-08-27,5,416.45
TX03385,CUST1129,PROD0115,2024-11-27,2,136.18
TX03386,CUST1129,PROD0034,2025-02-24,1,249.29
TX03387,CUST1129,PROD0016,2025-07-04,4,400.72
TX03388,CUST1130,PROD0195,2025-03-25,3,311.04
TX03389,CUST1130,PROD0012,2024-05-19,3,1273.53
TX03390,CUST1130,PROD0123,2024-06-06,5,419.0
TX03391,CUST1131,PROD0090,2024-11-22,4,1321.6
TX03392,CUST1131,PROD0050,2023-06-13,3,1101.87
TX03393,CUST1131,PROD0074,2024-06-27,3,983.43
TX03394,CUST1132,PROD0121,2023-09-20,2,34.54
TX03395,CUST1132,PROD0150,2024-04-22,1,239.23
TX03396,CUST1132,PROD0034,2024-04-19,2,498.58
TX03397,CUST1133,PROD0003,2024-06-07,3,1114.89
TX03398,CUST1133,PROD0011,2023-01-27,5,254.55
TX03399,CUST1133,PROD0078,2023-10-31,4,770.36
TX03400,CUST1134,PROD0078,2024-11-22,2,385.18
TX03401,CUST1134,PROD0098,2025-05-28,5,939.6
TX03402,CUST1134,PROD0017,2025-06-03,2,664.66
TX03403,CUST1135,PROD0146,2024-07-17,2,573.42
TX03404,CUST1135,PROD0014,2024-12-30,3,132.03
TX03405,CUST1135,PROD0008,2023-02-24,1,380.61
TX03406,CUST1136,PROD0035,2023-06-01,2,161.32
TX03407,CUST1136,PROD0200,2023-04-08,4,1930.16
TX03408,CUST1136,PROD0030,2024-10-16,3,696.39
TX03409,CUST1137,PROD0101,2025-06-04,5,2047.35
